Frame,Position Y,Position X,ID,Time,Canal,Velocidad,Dist_Closest,Dist_derecha,Dist_izquierda,Vecino_der,Vecino_izq,Agrupada,Distancia_adelante,Tren_ID
1,119.48826,472.16,1,0.37,7,9.825067628494153,222.00600000000003,inf,222.00600000000003,,24,False,inf,1
1,377.05154000000005,207.024,28,0.37,21,-22.106402164111806,158.44600000000003,158.44600000000003,inf,13,,False,inf,28
1,200.07326,528.91,3,0.37,11,-3.684400360685211,16.343999999999937,inf,16.343999999999937,,5,True,16.343999999999937,6
1,104.25202,391.348,11,0.37,6,9.825067628494153,111.23000000000002,inf,111.23000000000002,,25,False,inf,11
1,216.20842,495.76800000000003,7,0.37,12,-29.47520288548246,49.48599999999999,49.48599999999999,inf,4,,False,inf,7
1,248.67849999999999,257.872,21,0.37,14,28.24706943192067,14.074000000000012,130.752,14.074000000000012,10,22,True,130.752,23
1,71.6185,530.272,0,0.37,4,18.422001803426365,inf,inf,inf,,,False,inf,0
2,328.40998,249.246,27,0.74,19,-11.053201082055946,118.94800000000001,inf,118.94800000000001,,29,False,118.94800000000001,27
2,329.63578,106.236,30,0.74,19,-4.9125338142470785,14.982,24.061999999999998,14.982,29,31,True,14.982,32
2,281.30294,209.294,26,0.74,16,-4.9125338142470785,125.304,280.572,125.304,8,33,False,125.304,26
2,199.22881999999998,509.38800000000003,5,0.74,11,8.596934174932368,18.159999999999968,18.159999999999968,20.430000000000007,3,6,True,18.159999999999968,6
2,330.24414,91.254,31,0.74,19,-3.6844003606853284,14.982,14.982,21.338000000000008,30,32,True,21.338000000000008,32
2,329.81738,69.916,32,0.74,19,-4.91253381424704,21.338000000000008,21.338000000000008,inf,31,,True,inf,32
2,281.06686,83.99000000000001,33,0.74,16,-20.878268710550067,125.304,125.304,inf,26,,False,inf,33
2,264.71378,60.836,34,0.74,15,-18.422001803426507,inf,inf,inf,,,False,inf,34
2,280.10438,489.86600000000004,8,0.74,16,-15.965734896303102,280.572,inf,280.572,,26,False,280.572,8
2,247.98842000000002,382.26800000000003,10,0.74,14,-17.193868349864736,113.95400000000001,inf,113.95400000000001,,21,False,113.95400000000001,10
2,199.72822000000002,488.958,6,0.74,11,6.140667267808791,20.430000000000007,20.430000000000007,inf,5,,True,20.430000000000007,6
2,168.2751,5.902,36,0.74,9,,inf,inf,inf,,,False,,36
2,377.41474000000005,361.384,13,0.74,21,-9.825067628494157,162.532,inf,162.532,,28,False,162.532,13
2,184.15602,277.848,19,0.74,10,11.053201082055946,16.798000000000002,17.25200000000001,16.798000000000002,17,20,True,17.25200000000001,20
2,103.87066,394.98,11,0.74,6,9.825067628494157,109.41399999999999,inf,109.41399999999999,,25,False,inf,11
2,329.66301999999996,130.298,29,0.74,19,-8.596934174932368,24.061999999999998,118.94800000000001,24.061999999999998,27,30,True,24.061999999999998,32
2,376.8881,198.852,28,0.74,21,-18.422001803426525,162.532,162.532,inf,13,,False,inf,28
2,248.88734,268.314,21,0.74,14,20.87826871054995,16.344000000000023,113.95400000000001,16.344000000000023,10,22,True,113.95400000000001,23
2,71.3007,537.082,0,0.74,4,22.10640216411189,inf,inf,inf,,,False,inf,0
2,103.49838,285.56600000000003,25,0.74,6,13.50946798917937,109.41399999999999,109.41399999999999,inf,11,,False,109.41399999999999,25
2,216.07222000000002,534.3580000000001,4,0.74,12,-19.650135256988314,49.48600000000005,inf,49.48600000000005,,7,False,49.48600000000005,4
2,119.5609,475.79200000000003,1,0.74,7,9.825067628494157,221.55200000000002,inf,221.55200000000002,,24,False,inf,1
2,184.04706000000002,295.1,17,0.74,10,11.053201082055946,17.25200000000001,inf,17.25200000000001,,19,True,inf,20
2,151.17746000000002,286.02,37,0.74,8,-15.965734896302948,11.80400000000003,11.80400000000003,inf,16,,True,inf,37
2,185.18206,261.05,20,0.74,10,7.3688007213705795,16.798000000000002,16.798000000000002,inf,19,,True,16.798000000000002,20
2,249.01445999999999,251.97,22,0.74,14,23.334535617673605,13.620000000000005,16.344000000000023,13.620000000000005,21,23,True,16.344000000000023,23
2,248.74205999999998,238.35,23,0.74,14,25.790802524797183,13.620000000000005,13.620000000000005,inf,22,,True,13.620000000000005,23
2,457.47310000000004,51.302,35,0.74,25,-17.193868349864758,inf,inf,inf,,,False,inf,35
2,440.77498,374.096,14,0.74,24,-14.737601442741159,inf,inf,inf,,,False,inf,14
2,199.59202,527.548,3,0.74,11,6.140667267808791,18.159999999999968,inf,18.159999999999968,,5,True,inf,6
2,215.0825,484.872,7,0.74,12,-25.790802524797105,49.48600000000005,49.48600000000005,inf,4,,False,inf,7
2,120.12386,254.24,24,0.74,7,19.650135256988314,221.55200000000002,221.55200000000002,inf,1,,False,221.55200000000002,24
2,151.86754,297.824,16,0.74,8,-22.10640216411189,11.80400000000003,inf,11.80400000000003,,37,True,11.80400000000003,37
3,281.26662,207.478,26,1.11,16,-3.6844003606852866,131.20600000000002,276.486,131.20600000000002,8,33,False,131.20600000000002,26
3,329.59945999999997,104.42,30,1.11,19,-4.912533814247074,14.528000000000006,22.700000000000003,14.528000000000006,29,31,True,14.528000000000006,32
3,281.8205,76.272,33,1.11,16,-28.247069431920657,131.20600000000002,131.20600000000002,inf,26,,False,inf,33
3,103.59826,290.56,25,1.11,6,14.737601442741147,108.05200000000002,108.05200000000002,inf,11,,False,108.05200000000002,25
3,329.3089,89.892,31,1.11,19,-14.737601442741184,14.528000000000006,14.528000000000006,21.791999999999987,30,32,True,21.791999999999987,32
3,377.3421,357.752,13,1.11,21,-28.247069431920657,165.71,inf,165.71,,28,False,165.71,13
3,248.47874,247.88400000000001,23,1.11,14,19.65013525698822,12.711999999999989,12.711999999999989,inf,22,,True,12.711999999999989,23
3,440.21202,368.648,14,1.11,24,-24.562669071235447,inf,inf,inf,,,False,inf,14
3,199.63742,529.818,3,1.11,11,-4.912533814246844,17.251999999999953,inf,17.251999999999953,,5,True,17.251999999999953,6
3,248.73297999999997,260.596,22,1.11,14,27.01893597835887,12.711999999999989,15.435999999999979,12.711999999999989,21,23,True,15.435999999999979,23
3,214.89182000000002,475.338,7,1.11,12,-30.703336339044235,51.75600000000003,51.75600000000003,inf,4,,False,inf,7
3,150.7961,289.652,16,1.11,8,-17.193868349864722,9.533999999999992,inf,9.533999999999992,,37,True,9.533999999999992,37
3,215.01894,527.094,4,1.11,12,-20.878268710550238,51.75600000000003,inf,51.75600000000003,,7,False,51.75600000000003,4
3,103.03529999999999,398.612,11,1.11,6,18.42200180342651,108.05200000000002,inf,108.05200000000002,,25,False,inf,11
3,119.81514,261.504,24,1.11,7,12.281334535617571,217.92000000000002,217.92000000000002,inf,1,,False,217.92000000000002,24
3,183.78374,281.934,19,1.11,10,11.053201082055782,17.25200000000001,17.25200000000001,18.160000000000025,17,20,True,17.25200000000001,20
3,150.60542,280.118,37,1.11,8,-22.10640216411172,9.533999999999992,9.533999999999992,inf,16,,True,inf,37
3,200.20038,512.566,5,1.11,11,0.0,17.251999999999953,17.251999999999953,21.338000000000022,3,6,True,,6
3,249.4957,276.032,21,1.11,14,22.106402164111874,15.435999999999979,99.88000000000005,15.435999999999979,10,22,True,99.88000000000005,23
3,328.32826000000006,245.16,27,1.11,19,-8.596934174932361,118.03999999999999,inf,118.03999999999999,,29,False,118.03999999999999,27
3,279.53234000000003,483.964,8,1.11,16,-18.42200180342651,276.486,inf,276.486,,26,False,276.486,8
3,457.79998000000006,44.946,35,1.11,25,-22.106402164111795,inf,inf,inf,,,False,inf,35
3,248.3153,375.91200000000003,10,1.11,14,-14.7376014427413,99.88000000000005,inf,99.88000000000005,,21,False,99.88000000000005,10
3,329.59945999999997,127.12,29,1.11,19,-8.596934174932361,22.700000000000003,118.03999999999999,22.700000000000003,27,30,True,22.700000000000003,32
3,183.87454000000002,263.774,20,1.11,10,17.193868349864722,18.160000000000025,18.160000000000025,inf,19,,True,18.160000000000025,20
3,329.78106,68.10000000000001,32,1.11,19,-3.684400360685325,21.791999999999987,21.791999999999987,inf,31,,True,inf,32
3,377.20590000000004,192.042,28,1.11,21,-25.790802524797083,165.71,165.71,inf,13,,False,inf,28
3,184.12878,299.18600000000004,17,1.11,10,15.965734896302934,17.25200000000001,inf,17.25200000000001,,19,True,inf,20
3,199.77362,491.228,6,1.11,11,0.0,21.338000000000022,21.338000000000022,inf,5,,True,,6
3,71.46414,545.254,0,1.11,4,22.106402164111874,inf,inf,inf,,,False,inf,0
3,265.03157999999996,54.026,34,1.11,15,-11.053201082055898,inf,inf,inf,,,False,inf,34
3,119.17954,479.42400000000004,1,1.11,7,11.053201082055782,217.92000000000002,inf,217.92000000000002,,24,False,inf,1
4,328.74593999999996,84.444,31,1.48,19,0.0,17.706000000000003,18.159999999999997,17.706000000000003,30,32,True,,32
4,216.02682000000001,463.988,7,1.48,12,-17.193868349864722,55.38799999999998,55.38799999999998,inf,4,,False,inf,7
4,119.71526,483.51,1,1.48,7,7.368800721370727,217.466,inf,217.466,,24,False,inf,1
4,264.94986,49.940000000000005,34,1.48,15,-4.912533814247074,inf,inf,inf,,,False,inf,34
4,281.15766,65.83,33,1.48,16,-22.106402164111795,140.286,140.286,inf,26,,False,inf,33
4,329.75382,66.738,32,1.48,19,-2.456266907123537,17.706000000000003,17.706000000000003,inf,31,,True,inf,32
4,200.22762,491.228,6,1.48,11,6.1406672678087855,21.338000000000022,21.338000000000022,inf,5,,True,21.338000000000022,6
4,457.18254,36.774,35,1.48,25,-17.19386834986474,inf,inf,inf,,,False,inf,35
4,279.39614000000006,477.154,8,1.48,16,-15.965734896302934,271.038,inf,271.038,,26,False,271.038,8
4,247.75234,370.464,10,1.48,14,-18.42200180342651,86.25999999999999,inf,86.25999999999999,,21,False,86.25999999999999,10
4,120.35994,266.044,24,1.48,7,17.193868349864875,217.466,217.466,inf,1,,False,217.466,24
4,152.25798,271.946,37,1.48,8,-18.42200180342651,11.349999999999966,11.349999999999966,inf,16,,True,inf,37
4,329.6267,241.982,27,1.48,19,-14.737601442741147,118.03999999999999,inf,118.03999999999999,,29,False,118.03999999999999,27
4,152.03098,283.296,16,1.48,8,-22.10640216411172,11.349999999999966,inf,11.349999999999966,,37,True,11.349999999999966,37
4,71.62758000000001,553.426,0,1.48,4,19.650135256988296,inf,inf,inf,,,False,inf,0
4,249.07801999999998,255.148,23,1.48,14,23.334535617673584,15.436000000000007,15.436000000000007,inf,22,,True,15.436000000000007,23
4,329.53589999999997,123.94200000000001,29,1.48,19,-4.912533814247074,21.338000000000008,118.03999999999999,21.338000000000008,27,30,True,21.338000000000008,32
4,248.29713999999998,284.204,21,1.48,14,23.334535617673506,13.620000000000005,86.25999999999999,13.620000000000005,10,22,True,86.25999999999999,23
4,440.48442000000006,359.568,14,1.48,24,-15.965734896302934,inf,inf,inf,,,False,inf,14
4,184.24682,305.088,17,1.48,10,18.42200180342651,19.06800000000004,inf,19.06800000000004,,19,True,inf,20
4,200.20038,512.566,5,1.48,11,6.1406672678087855,15.436000000000035,15.436000000000035,21.338000000000022,3,6,True,15.436000000000035,6
4,103.6255,405.422,11,1.48,6,28.247069431920657,109.41400000000004,inf,109.41400000000004,,25,False,inf,11
4,376.56122000000005,182.508,28,1.48,21,-15.96573489630301,164.802,164.802,inf,13,,False,inf,28
4,103.70722,296.008,25,1.48,6,3.6844003606853635,109.41400000000004,109.41400000000004,inf,11,,False,109.41400000000004,25
4,183.86546,286.02,19,1.48,10,15.965734896303088,15.889999999999986,19.06800000000004,15.889999999999986,17,20,True,19.06800000000004,20
4,184.90966,270.13,20,1.48,10,13.509467989179512,15.889999999999986,15.889999999999986,inf,19,,True,15.889999999999986,20
4,330.01714,102.604,30,1.48,19,-3.6844003606852866,18.159999999999997,21.338000000000008,18.159999999999997,29,31,True,18.159999999999997,32
4,200.96310000000003,528.0020000000001,3,1.48,11,2.456266907123268,15.436000000000035,inf,15.436000000000035,,5,True,inf,6
4,248.47874000000002,270.584,22,1.48,14,19.650135256988296,13.620000000000005,13.620000000000005,15.436000000000007,21,23,True,13.620000000000005,23
4,376.67926,347.31,13,1.48,21,-23.334535617673506,164.802,inf,164.802,,28,False,164.802,13
4,215.31858,519.376,4,1.48,12,-15.96573489630278,55.38799999999998,inf,55.38799999999998,,7,False,55.38799999999998,4
4,280.78538000000003,206.116,26,1.48,16,-15.96573489630301,140.286,271.038,140.286,8,33,False,140.286,26
5,102.82646,297.37,25,1.85,6,6.140667267808796,118.49400000000003,118.49400000000003,inf,11,,False,118.49400000000003,25
5,377.41474,338.684,13,1.85,21,-15.965734896302962,162.07800000000003,inf,162.07800000000003,,28,False,162.07800000000003,13
5,248.79654,263.774,23,1.85,14,23.3345356176737,14.074000000000012,14.074000000000012,inf,22,,True,14.074000000000012,23
5,279.7321,471.252,8,1.85,16,-23.33453561767355,271.038,inf,271.038,,26,False,271.038,8
5,457.50942000000003,30.418,35,1.85,25,-24.562669071235376,inf,inf,inf,,,False,inf,35
5,215.4457,457.632,7,1.85,12,-31.931469792605924,55.84200000000004,55.84200000000004,inf,4,,False,inf,7
5,200.52726,528.91,3,1.85,11,9.82506762849432,14.073999999999955,inf,14.073999999999955,,5,True,inf,6
5,265.36754,48.124,34,1.85,15,-8.596934174932395,inf,inf,inf,,,False,inf,34
5,377.35118,176.606,28,1.85,21,-20.878268710550046,162.07800000000003,162.07800000000003,inf,13,,False,inf,28
5,215.20054000000002,513.474,4,1.85,12,-11.053201082055956,55.84200000000004,inf,55.84200000000004,,7,False,55.84200000000004,4
5,199.79178,514.836,5,1.85,11,8.596934174932377,14.073999999999955,14.073999999999955,21.338000000000022,3,6,True,14.073999999999955,6
5,281.44822,57.658,33,1.85,16,-27.01893597835892,142.55599999999998,142.55599999999998,inf,26,,False,inf,33
5,248.92366,292.83,21,1.85,14,19.65013525698833,14.981999999999971,70.82400000000001,14.981999999999971,10,22,True,70.82400000000001,23
5,183.52949999999998,291.922,19,1.85,10,20.878268710549968,16.798000000000002,19.976,16.798000000000002,17,20,True,19.976,20
5,440.82038000000006,353.666,14,1.85,24,-11.053201082055956,inf,inf,inf,,,False,inf,14
5,328.60974,236.53400000000002,27,1.85,19,-12.281334535617747,114.40800000000002,inf,114.40800000000002,,29,False,114.40800000000002,27
5,102.92634000000001,415.86400000000003,11,1.85,6,20.878268710549968,118.49400000000003,inf,118.49400000000003,,25,False,inf,11
5,118.86174,486.23400000000004,1,1.85,7,7.368800721370587,213.834,inf,213.834,,24,False,inf,1
5,184.10154,275.124,20,1.85,10,19.65013525698833,16.798000000000002,16.798000000000002,inf,19,,True,16.798000000000002,20
5,151.66778,265.136,37,1.85,8,-24.562669071235494,9.988,9.988,inf,16,,True,inf,37
5,280.66734,200.214,26,1.85,16,-22.106402164111834,142.55599999999998,271.038,142.55599999999998,8,33,False,142.55599999999998,26
5,71.31886,560.69,0,1.85,4,15.96573489630281,inf,inf,inf,,,False,inf,0
5,184.38302000000002,311.898,17,1.85,10,24.562669071235337,19.976,inf,19.976,,19,True,inf,20
5,248.17002,277.848,22,1.85,14,23.33453561767355,14.074000000000012,14.981999999999971,14.074000000000012,21,23,True,14.981999999999971,23
5,119.57906000000001,272.40000000000003,24,1.85,7,11.053201082055802,213.834,213.834,inf,1,,False,213.834,24
5,151.86754,275.124,16,1.85,8,-19.65013525698833,9.988,inf,9.988,,37,True,9.988,37
5,329.04558000000003,122.126,29,1.85,19,-8.596934174932377,20.884,114.40800000000002,20.884,27,30,True,20.884,32
5,329.73566,65.83,32,1.85,19,-8.596934174932377,18.614000000000004,18.614000000000004,inf,31,,True,inf,32
5,329.08189999999996,101.242,30,1.85,19,-11.053201082055917,16.798000000000002,20.884,16.798000000000002,29,31,True,16.798000000000002,32
5,248.07014,363.654,10,1.85,14,-23.33453561767355,70.82400000000001,inf,70.82400000000001,,21,False,70.82400000000001,10
5,329.19993999999997,84.444,31,1.85,19,-8.596934174932377,16.798000000000002,16.798000000000002,18.614000000000004,30,32,True,18.614000000000004,32
5,199.81902,493.498,6,1.85,11,8.596934174932377,21.338000000000022,21.338000000000022,inf,5,,True,21.338000000000022,6
6,329.13638,81.266,31,2.22,19,-3.684400360685325,15.89,15.89,18.614000000000004,30,32,True,18.614000000000004,32
6,184.11061999999998,320.978,17,2.22,10,18.42200180342651,21.338000000000022,inf,21.338000000000022,,19,True,inf,20
6,248.34253999999999,286.474,22,2.22,14,24.562669071235447,13.620000000000005,13.620000000000005,14.073999999999955,21,23,True,13.620000000000005,23
6,328.54618000000005,97.156,30,2.22,19,-8.596934174932361,15.89,21.792,15.89,29,31,True,15.89,32
6,249.42306,272.40000000000003,23,2.22,14,24.562669071235295,14.073999999999955,14.073999999999955,inf,22,,True,14.073999999999955,23
6,71.8909,566.592,0,2.22,4,19.650135256988296,inf,inf,inf,,,False,inf,0
6,376.28882000000004,168.888,28,2.22,21,-24.562669071235373,163.89400000000003,163.89400000000003,inf,13,,False,inf,28
6,152.17626,267.86,16,2.22,8,-18.42200180342651,11.80400000000003,inf,11.80400000000003,,37,True,11.80400000000003,37
6,216.93482,509.38800000000003,4,2.22,12,-18.42200180342651,63.56,inf,63.56,,7,False,63.56,4
6,200.76334000000003,518.014,5,2.22,11,9.825067628494303,14.52800000000002,14.52800000000002,21.338000000000022,3,6,True,14.52800000000002,6
6,248.61494,300.094,21,2.22,14,28.247069431920657,13.620000000000005,54.934000000000026,13.620000000000005,10,22,True,54.934000000000026,23
6,183.22986000000003,299.64,19,2.22,10,24.562669071235447,17.251999999999953,21.338000000000022,17.251999999999953,17,20,True,21.338000000000022,20
6,183.79282,282.38800000000003,20,2.22,10,19.650135256988143,17.251999999999953,17.251999999999953,inf,19,,True,17.251999999999953,20
6,104.23386,299.64,25,2.22,6,18.42200180342651,123.94200000000001,123.94200000000001,inf,11,,False,123.94200000000001,25
6,280.50390000000004,192.042,26,2.22,16,-20.878268710550007,144.372,270.58400000000006,144.372,8,33,False,144.372,26
6,329.2181,62.652,32,2.22,19,-8.596934174932361,18.614000000000004,18.614000000000004,inf,31,,True,inf,32
6,200.59990000000002,532.542,3,2.22,11,11.053201082055937,14.52800000000002,inf,14.52800000000002,,5,True,inf,6
6,216.11762000000002,445.82800000000003,7,2.22,12,-12.281334535617724,63.56,63.56,inf,4,,False,inf,7
6,328.98202000000003,118.94800000000001,29,2.22,19,-12.281334535617686,21.792,113.04599999999999,21.792,27,30,True,21.792,32
6,281.24845999999997,47.67,33,2.22,16,-25.7908025247971,144.372,144.372,inf,26,,False,inf,33
6,119.20678000000001,276.486,24,2.22,7,15.965734896303088,212.47200000000004,212.47200000000004,inf,1,,False,212.47200000000004,24
6,265.30398,44.946,34,2.22,15,-9.825067628494129,inf,inf,inf,,,False,inf,34
6,376.84270000000004,332.78200000000004,13,2.22,21,-18.42200180342651,163.89400000000003,inf,163.89400000000003,,28,False,163.89400000000003,13
6,329.88094,231.994,27,2.22,19,-18.42200180342651,113.04599999999999,inf,113.04599999999999,,29,False,113.04599999999999,27
6,119.37022,488.958,1,2.22,7,7.368800721370573,212.47200000000004,inf,212.47200000000004,,24,False,inf,1
6,200.79058,496.676,6,2.22,11,12.281334535617724,21.338000000000022,21.338000000000022,inf,5,,True,21.338000000000022,6
6,104.4427,423.582,11,2.22,6,23.334535617673662,123.94200000000001,inf,123.94200000000001,,25,False,inf,11
6,457.32782000000003,21.338,35,2.22,25,-18.422001803426504,inf,inf,inf,,,False,inf,35
6,280.46758,462.62600000000003,8,2.22,16,-22.106402164111874,270.58400000000006,inf,270.58400000000006,,26,False,270.58400000000006,8
6,151.03217999999998,256.056,37,2.22,8,-15.965734896302934,11.80400000000003,11.80400000000003,inf,16,,True,inf,37
6,248.35162,355.028,10,2.22,14,-15.965734896302934,54.934000000000026,inf,54.934000000000026,,21,False,54.934000000000026,10
6,441.19266,349.58,14,2.22,24,-20.878268710549932,inf,inf,inf,,,False,inf,14
7,118.9707,491.682,1,2.59,7,4.912533814246998,209.29399999999998,inf,209.29399999999998,,24,False,inf,1
7,72.49018,573.856,0,2.59,4,14.737601442741147,inf,inf,inf,,,False,inf,0
7,200.88138,501.216,6,2.59,11,14.7376014427413,20.430000000000064,20.430000000000064,inf,5,,True,20.430000000000064,6
7,151.58606,261.05,16,2.59,8,-17.193868349864722,10.896000000000015,inf,10.896000000000015,,37,True,10.896000000000015,37
7,248.82378,310.536,21,2.59,14,22.106402164111874,14.981999999999971,38.59000000000003,14.981999999999971,10,22,True,38.59000000000003,23
7,119.32482,282.38800000000003,24,2.59,7,14.737601442741147,209.29399999999998,209.29399999999998,inf,1,,False,209.29399999999998,24
7,440.13030000000003,341.862,14,2.59,24,-11.053201082055937,inf,inf,inf,,,False,inf,14
7,104.16122,432.208,11,2.59,6,14.737601442741147,125.75800000000004,inf,125.75800000000004,,25,False,inf,11
7,151.82214000000002,250.154,37,2.59,8,-17.193868349864722,10.896000000000015,10.896000000000015,inf,16,,True,inf,37
7,327.98322,114.408,29,2.59,19,-13.509467989179434,20.429999999999993,110.776,20.429999999999993,27,30,True,20.429999999999993,32
7,217.25262,502.57800000000003,4,2.59,12,-17.193868349864722,61.29000000000002,inf,61.29000000000002,,7,False,61.29000000000002,4
7,248.68758,349.12600000000003,10,2.59,14,-20.878268710550085,38.59000000000003,inf,38.59000000000003,,21,False,38.59000000000003,10
7,281.51178,38.136,33,2.59,16,-27.01893597835888,146.18800000000002,146.18800000000002,inf,26,,False,inf,33
7,216.48082,441.288,7,2.59,12,-8.596934174932361,61.29000000000002,61.29000000000002,inf,4,,False,inf,7
7,328.93662,93.97800000000001,30,2.59,19,-11.053201082055937,14.074000000000012,20.429999999999993,14.074000000000012,29,31,True,14.074000000000012,32
7,265.23134,41.314,34,2.59,15,-11.053201082055898,inf,inf,inf,,,False,inf,34
7,377.46922,159.808,28,2.59,21,-14.737601442741147,166.16400000000004,166.16400000000004,inf,13,,False,inf,28
7,281.25754,184.324,26,2.59,16,-12.281334535617724,146.18800000000002,270.13,146.18800000000002,8,33,False,146.18800000000002,26
7,330.01714,79.904,31,2.59,19,-14.737601442741184,14.074000000000012,14.074000000000012,20.429999999999993,30,32,True,20.429999999999993,32
7,249.02354000000003,2.724,39,2.59,14,17.193868349864736,278.75600000000003,278.75600000000003,inf,23,,False,278.75600000000003,39
7,457.64562000000006,14.528,35,2.59,25,-19.65013525698827,inf,inf,inf,,,False,inf,35
7,201.13562000000002,536.628,3,2.59,11,20.878268710549932,14.981999999999971,inf,14.981999999999971,,5,True,inf,6
7,248.07014,295.55400000000003,22,2.59,14,24.562669071235295,14.074000000000012,14.981999999999971,14.074000000000012,21,23,True,14.981999999999971,23
7,376.70650000000006,325.97200000000004,13,2.59,21,-18.42200180342651,166.16400000000004,inf,166.16400000000004,,28,False,166.16400000000004,13
7,184.24681999999999,327.788,17,2.59,10,13.509467989179512,19.067999999999984,inf,19.067999999999984,,19,True,inf,20
7,328.38274,225.184,27,2.59,19,-19.65013525698822,110.776,inf,110.776,,29,False,110.776,27
7,184.3921,289.652,20,2.59,10,19.650135256988296,19.06800000000004,19.06800000000004,inf,19,,True,19.06800000000004,20
7,183.86545999999998,308.72,19,2.59,10,12.281334535617571,19.067999999999984,19.067999999999984,19.06800000000004,17,20,True,19.067999999999984,20
7,329.60854,59.474000000000004,32,2.59,19,-14.737601442741203,20.429999999999993,20.429999999999993,inf,31,,True,inf,32
7,199.92798,521.6460000000001,5,2.59,11,19.65013525698799,14.981999999999971,14.981999999999971,20.430000000000064,3,6,True,14.981999999999971,6
7,249.15066,281.48,23,2.59,14,23.334535617673506,14.074000000000012,14.074000000000012,278.75600000000003,22,39,True,14.074000000000012,23
7,104.82406,306.45,25,2.59,6,7.368800721370727,125.75800000000004,125.75800000000004,inf,11,,False,125.75800000000004,25
7,281.21214000000003,454.454,8,2.59,16,-19.650135256988296,270.13,inf,270.13,,26,False,270.13,8
8,281.31201999999996,28.148,33,2.96,16,-25.7908025247971,151.636,151.636,inf,26,,False,inf,33
8,184.3467,332.78200000000004,17,2.96,10,11.053201082055782,19.522000000000048,inf,19.522000000000048,,19,True,inf,20
8,376.1163,319.16200000000003,13,2.96,21,-18.42200180342651,164.80200000000002,inf,164.80200000000002,,28,False,164.80200000000002,13
8,200.08234000000002,506.66400000000004,6,2.96,11,19.650135256988143,22.245999999999924,22.245999999999924,inf,5,,True,22.245999999999924,6
8,71.23714000000001,579.304,0,2.96,4,19.650135256988296,inf,inf,inf,,,False,inf,0
