Frame,Position Y,Position X,ID,Time,Canal,Velocidad,Dist_Closest,Dist_derecha,Dist_izquierda,Vecino_der,Vecino_izq,Agrupada,Distancia_adelante,Tren_ID
1,407.42868000000004,219.73600000000002,79,0.37,15,-13.509467989179441,inf,inf,inf,,,False,inf,79
1,311.71186,474.43,64,0.37,9,6.140667267808788,19.52199999999999,19.52199999999999,inf,65,,True,19.52199999999999,64
1,198.47518000000002,117.586,39,0.37,4,-1.2281334535617499,7.717999999999989,116.67800000000001,7.717999999999989,42,40,True,7.717999999999989,40
1,439.68538,340.046,82,0.37,17,11.053201082055942,14.982000000000028,14.982000000000028,inf,83,,True,14.982000000000028,82
2,247.43,316.892,54,0.74,6,3.6844003606853666,14.074000000000012,14.074000000000012,19.976,55,53,True,14.074000000000012,53
2,198.72034000000002,109.414,40,0.74,4,-2.4562669071235392,7.7180000000000035,7.7180000000000035,inf,39,,True,inf,40
2,217.012,543.892,43,0.74,5,-1.2281334535619426,37.682000000000016,37.682000000000016,inf,44,,False,inf,43
2,313.20098,576.126,69,0.74,9,9.825067628494311,17.251999999999953,inf,17.251999999999953,,68,True,inf,64
2,85.81054,150.274,6,0.74,1,0.0,inf,inf,inf,,,False,,6
2,118.60296,131.66,24,0.74,3,-4.9125338142470785,24.51600000000002,24.51600000000002,103.966,25,22,True,103.966,24
2,472.89548,110.77600000000001,87,0.74,19,6.140667267808829,inf,inf,inf,,,False,inf,87
2,247.57528000000002,296.916,53,0.74,6,1.228133453561789,19.976,19.976,122.57999999999998,54,45,True,19.976,53
2,118.82996,18.16,17,0.74,3,11.053201082055917,9.534000000000002,9.534000000000002,10.896,22,14,True,9.534000000000002,14
2,313.06478,535.266,67,0.74,9,13.509467989179525,18.61399999999992,23.60800000000006,18.61399999999992,68,66,True,23.60800000000006,64
2,198.9428,117.132,39,0.74,4,-1.228133453561789,7.7180000000000035,112.59200000000001,7.7180000000000035,42,40,True,7.7180000000000035,40
2,118.24884,7.264,14,0.74,3,12.28133453561768,10.896,10.896,inf,17,,True,10.896,14
2,376.15262,112.138,74,0.74,13,-11.053201082055908,440.38,440.38,inf,75,,False,inf,74
2,440.4708,344.132,82,0.74,17,8.596934174932368,14.52800000000002,14.52800000000002,inf,83,,True,14.52800000000002,82
2,102.40878,81.266,4,0.74,2,17.193868349864736,17.706000000000003,301.90999999999997,17.706000000000003,3,10,True,301.90999999999997,13
2,439.58096,358.66,83,0.74,17,15.965734896302948,14.52800000000002,115.76999999999998,14.52800000000002,85,82,True,115.76999999999998,82
2,313.71854,558.874,68,0.74,9,9.825067628494004,17.251999999999953,17.251999999999953,23.60800000000006,69,67,True,17.251999999999953,64
2,313.1692,516.652,66,0.74,9,8.596934174932368,18.61399999999992,18.61399999999992,19.06800000000004,67,65,True,18.61399999999992,64
2,294.30096000000003,313.26,62,0.74,8,12.281334535617734,inf,inf,inf,,,False,inf,62
2,376.10722,552.518,75,0.74,13,-9.825067628494311,440.38,inf,440.38,,74,False,440.38,75
2,247.00778000000003,330.966,55,0.74,6,2.456266907123578,14.074000000000012,inf,14.074000000000012,,54,True,inf,53
2,327.91058,403.606,70,0.74,10,-8.596934174932368,inf,inf,inf,,,False,inf,70
2,215.88154,581.5740000000001,44,0.74,5,-6.140667267809098,37.682000000000016,inf,37.682000000000016,,43,False,37.682000000000016,44
2,198.77482,289.19800000000004,52,0.74,4,-8.596934174932523,9.534000000000049,inf,9.534000000000049,,51,True,9.534000000000049,42
2,101.8776,53.572,13,0.74,2,8.596934174932368,9.988,9.988,inf,10,,True,9.988,13
2,103.79348,383.176,3,0.74,2,9.825067628494157,60.382000000000005,60.382000000000005,301.90999999999997,0,4,False,60.382000000000005,3
2,199.01090000000002,251.062,46,0.74,4,-9.825067628494157,9.079999999999984,9.079999999999984,21.337999999999994,48,42,True,21.337999999999994,42
2,118.08994000000001,27.694000000000003,22,0.74,3,12.281334535617678,9.534000000000002,103.966,9.534000000000002,24,17,True,103.966,14
2,391.61586,383.63,76,0.74,14,13.509467989179525,107.144,107.144,inf,77,,False,107.144,76
2,118.32148000000001,156.17600000000002,25,0.74,3,-7.368800721370657,13.619999999999976,13.619999999999976,24.51600000000002,26,24,True,24.51600000000002,24
2,263.80124,452.184,61,0.74,7,-3.6844003606853666,396.79600000000005,inf,396.79600000000005,,59,False,396.79600000000005,61
2,118.13988,192.496,11,0.74,3,-17.193868349864736,22.700000000000017,inf,22.700000000000017,,26,True,22.700000000000017,24
2,103.34402,443.558,0,0.74,2,-11.053201082055793,60.382000000000005,inf,60.382000000000005,,3,False,60.382000000000005,0
2,263.66504000000003,48.124,58,0.74,7,-11.053201082055908,7.264000000000003,7.264000000000003,inf,59,,True,inf,58
2,198.73850000000002,260.142,48,0.74,4,-9.825067628494157,9.079999999999984,19.52199999999999,9.079999999999984,51,46,True,9.079999999999984,42
2,312.09776,476.7,64,0.74,9,14.737601442741314,20.884000000000015,20.884000000000015,inf,65,,True,20.884000000000015,64
2,407.5785,214.74200000000002,79,0.74,15,-8.596934174932445,inf,inf,inf,,,False,inf,79
2,439.28586,474.43,85,0.74,17,19.650135256988314,115.76999999999998,inf,115.76999999999998,,83,False,inf,85
2,502.53714,590.654,109,0.74,20,-8.596934174932368,inf,inf,inf,,,False,inf,109
2,392.03354,490.774,77,0.74,14,-7.3688007213705795,9.533999999999992,9.533999999999992,107.144,78,76,True,107.144,77
2,198.28904,229.72400000000002,42,0.74,4,-7.368800721370657,21.337999999999994,21.337999999999994,112.59200000000001,46,39,True,112.59200000000001,42
2,424.11772,177.96800000000002,81,0.74,16,1.228133453561712,inf,inf,inf,,,False,inf,81
2,455.65256000000005,413.14,86,0.74,18,-4.912533814247002,inf,inf,inf,,,False,inf,86
2,392.20152,500.308,78,0.74,14,-6.140667267808791,9.533999999999992,inf,9.533999999999992,,77,True,9.533999999999992,77
2,102.48596,63.56,10,0.74,2,13.509467989179447,9.988,17.706000000000003,9.988,4,13,True,17.706000000000003,13
2,311.92524000000003,497.584,65,0.74,9,9.825067628494157,19.06800000000004,19.06800000000004,20.884000000000015,66,64,True,19.06800000000004,64
2,358.99596,245.16,73,0.74,12,7.368800721370657,9.533999999999992,inf,9.533999999999992,,72,True,inf,72
2,263.44712,55.388000000000005,59,0.74,7,-9.825067628494157,7.264000000000003,396.79600000000005,7.264000000000003,61,58,True,7.264000000000003,58
2,4.263060000000001,628.79,89,0.74,0,,16.343999999999937,inf,16.343999999999937,,90,True,,91
2,4.9032,380.452,88,0.74,0,7.3688007213705795,220.644,220.644,inf,91,,False,220.644,88
2,359.73598,235.626,72,0.74,12,6.140667267808867,9.533999999999992,9.533999999999992,inf,73,,True,9.533999999999992,72
2,245.80468,174.336,45,0.74,6,3.6844003606852898,122.57999999999998,122.57999999999998,inf,53,,False,122.57999999999998,45
2,199.06083999999998,279.664,51,0.74,4,-9.825067628494157,9.534000000000049,9.534000000000049,19.52199999999999,52,48,True,19.52199999999999,42
2,5.661379999999999,612.446,90,0.74,0,8.596934174932368,11.350000000000023,16.343999999999937,11.350000000000023,89,91,True,16.343999999999937,91
2,118.82088000000002,169.796,26,0.74,3,-6.140667267808791,13.619999999999976,22.700000000000017,13.619999999999976,11,25,True,13.619999999999976,24
2,4.63988,601.096,91,0.74,0,7.368800721370733,11.350000000000023,11.350000000000023,220.644,90,88,True,11.350000000000023,91
3,117.95374000000001,32.234,22,1.11,3,6.140667267808824,9.988,97.60999999999999,9.988,24,17,True,97.60999999999999,16
3,119.16138,22.246000000000002,17,1.11,3,8.596934174932361,9.988,9.988,10.442000000000002,22,14,True,9.988,16
3,5.1120399999999995,615.624,90,1.11,0,9.825067628493995,11.803999999999974,inf,11.803999999999974,,91,True,inf,91
3,376.21618,548.886,75,1.11,13,-9.825067628493995,440.83399999999995,inf,440.83399999999995,,74,False,440.83399999999995,75
3,391.46604,388.624,76,1.11,14,14.737601442741147,99.42599999999999,99.42599999999999,inf,77,,False,99.42599999999999,76
3,5.012159999999999,603.82,91,1.11,0,11.053201082055937,11.803999999999974,11.803999999999974,220.64400000000006,90,88,True,11.803999999999974,91
3,262.64808,51.756,59,1.11,7,-7.368800721370592,7.717999999999996,399.06600000000003,7.717999999999996,61,58,True,7.717999999999996,58
3,263.78762,44.038000000000004,58,1.11,7,-8.59693417493238,7.717999999999996,7.717999999999996,inf,59,,True,inf,58
3,456.16104,411.324,86,1.11,18,-2.4562669071235756,inf,inf,inf,,,False,inf,86
3,102.21809999999999,87.622,4,1.11,2,9.825067628494148,19.067999999999998,299.186,19.067999999999998,3,10,True,299.186,13
3,439.85790000000003,364.562,83,1.11,17,11.053201082055937,17.25200000000001,117.132,17.25200000000001,85,82,True,117.132,82
3,503.08648,587.476,109,1.11,20,-7.36880072137042,inf,inf,inf,,,False,inf,109
3,4.3674800000000005,383.176,88,1.11,0,9.825067628494148,220.64400000000006,220.64400000000006,inf,91,,False,220.64400000000006,88
3,313.15558,562.506,68,1.11,9,11.053201082055937,17.252000000000066,17.252000000000066,22.24599999999998,69,67,True,17.252000000000066,64
3,101.32826,56.75,13,1.11,2,7.3688007213706115,11.804000000000002,11.804000000000002,inf,10,,True,11.804000000000002,13
3,117.65864,11.804,14,1.11,3,11.053201082055903,10.442000000000002,10.442000000000002,14.074,17,16,True,10.442000000000002,16
3,216.57162,543.438,43,1.11,5,-9.825067628493995,35.865999999999985,35.865999999999985,inf,44,,False,inf,43
3,101.88213999999999,68.554,10,1.11,2,7.3688007213706115,11.804000000000002,19.067999999999998,11.804000000000002,4,13,True,19.067999999999998,13
3,312.63802,579.758,69,1.11,9,12.281334535617571,17.252000000000066,inf,17.252000000000066,,68,True,inf,64
3,216.40364000000002,579.304,44,1.11,5,-8.596934174932361,35.865999999999985,inf,35.865999999999985,,43,False,35.865999999999985,44
3,103.23052,386.808,3,1.11,2,8.596934174932361,52.664000000000044,52.664000000000044,299.186,0,4,False,52.664000000000044,3
3,375.8212,108.052,74,1.11,13,-11.053201082055898,440.83399999999995,440.83399999999995,inf,75,,False,inf,74
3,246.98054000000002,331.874,55,1.11,6,8.596934174932361,13.620000000000005,inf,13.620000000000005,,54,True,inf,53
3,198.29358000000002,108.506,40,1.11,4,-1.2281334535617494,8.171999999999997,8.171999999999997,inf,39,,True,inf,40
3,198.71580000000003,276.032,51,1.11,4,-3.68440036068521,9.988,9.988,19.52199999999999,52,48,True,19.52199999999999,42
3,85.81054,150.274,6,1.11,1,-1.2281334535617878,inf,inf,inf,,,False,inf,6
3,198.84746,256.51,48,1.11,4,-9.825067628494072,9.079999999999984,19.52199999999999,9.079999999999984,51,46,True,9.079999999999984,42
3,117.9492,153.452,25,1.11,3,-8.596934174932361,14.074000000000012,14.074000000000012,23.608000000000004,26,24,True,23.608000000000004,24
3,311.81628,501.216,65,1.11,9,13.509467989179512,18.614000000000033,18.614000000000033,19.067999999999984,66,64,True,18.614000000000033,64
3,198.87016,286.02,52,1.11,4,-7.368800721370573,9.988,inf,9.988,,51,True,9.988,42
3,118.43498,167.526,26,1.11,3,-6.140667267808862,14.074000000000012,18.614000000000004,14.074000000000012,11,25,True,14.074000000000012,24
3,264.2961,450.822,61,1.11,7,-6.1406672678087855,399.06600000000003,inf,399.06600000000003,,59,False,399.06600000000003,61
3,391.36162,498.038,78,1.11,14,-7.368800721370573,9.988,inf,9.988,,77,True,9.988,77
3,439.06794,481.694,85,1.11,17,22.106402164111874,117.132,inf,117.132,,83,False,inf,85
3,311.93432,482.148,64,1.11,9,7.368800721370573,19.067999999999984,19.067999999999984,inf,65,,True,19.067999999999984,64
3,327.55192,400.428,70,1.11,10,-4.912533814246998,inf,inf,inf,,,False,inf,70
3,246.67182000000003,175.698,45,1.11,6,7.368800721370573,121.672,121.672,inf,53,,False,121.672,45
3,424.1041,178.422,81,1.11,16,-14.737601442741147,inf,inf,inf,,,False,inf,81
3,103.92060000000001,439.47200000000004,0,1.11,2,-9.825067628494148,52.664000000000044,inf,52.664000000000044,,3,False,52.664000000000044,0
3,118.33056,186.14000000000001,11,1.11,3,-14.737601442741223,18.614000000000004,inf,18.614000000000004,,26,True,18.614000000000004,24
3,408.12784000000005,211.564,79,1.11,15,-12.281334535617647,inf,inf,inf,,,False,inf,79
3,313.07385999999997,519.83,66,1.11,9,12.281334535617571,18.614000000000033,20.42999999999995,18.614000000000033,67,65,True,20.42999999999995,64
3,247.10766,297.37,53,1.11,6,11.053201082055937,20.884000000000015,20.884000000000015,121.672,54,45,True,20.884000000000015,53
3,358.91424,247.88400000000001,73,1.11,12,17.193868349864722,9.988,inf,9.988,,72,True,inf,72
3,439.92146,347.31,82,1.11,17,12.281334535617724,17.25200000000001,17.25200000000001,inf,83,,True,17.25200000000001,82
3,313.36896,540.26,67,1.11,9,12.281334535617878,20.42999999999995,22.24599999999998,20.42999999999995,68,66,True,22.24599999999998,64
3,359.66788,237.89600000000002,72,1.11,12,9.825067628494148,9.988,9.988,inf,73,,True,9.988,72
3,473.28138,113.046,87,1.11,19,4.912533814247074,inf,inf,inf,,,False,inf,87
3,199.11986000000002,247.43,46,1.11,4,-9.825067628494148,9.079999999999984,9.079999999999984,20.430000000000007,48,42,True,20.430000000000007,42
3,295.07276,317.8,62,1.11,8,9.825067628494148,inf,inf,inf,,,False,inf,62
3,198.95642,116.678,39,1.11,4,-1.2281334535617494,8.171999999999997,110.322,8.171999999999997,42,40,True,8.171999999999997,40
3,198.82476,227.0,42,1.11,4,-2.456266907123499,20.430000000000007,20.430000000000007,110.322,46,39,True,110.322,42
3,391.66126,488.05,77,1.11,14,-9.825067628494148,9.988,9.988,99.42599999999999,78,76,True,99.42599999999999,77
3,118.08086,-2.27,16,1.11,3,8.596934174932368,14.074,14.074,inf,14,,True,14.074,16
3,246.48114,318.254,54,1.11,6,8.596934174932361,13.620000000000005,13.620000000000005,20.884000000000015,55,53,True,13.620000000000005,53
3,118.20344,129.844,24,1.11,3,-4.912533814247074,23.608000000000004,23.608000000000004,97.60999999999999,25,22,True,97.60999999999999,24
4,391.7566,394.072,76,1.48,14,14.7376014427413,90.346,90.346,inf,77,,False,90.346,76
4,198.75666,274.67,51,1.48,4,-2.4562669071235756,8.625999999999976,8.625999999999976,21.792,52,48,True,21.792,42
4,198.50242,252.87800000000001,48,1.48,4,-9.825067628494148,9.080000000000013,21.792,9.080000000000013,51,46,True,9.080000000000013,42
4,311.8526,484.872,64,1.48,9,9.825067628494148,21.338000000000022,21.338000000000022,inf,65,,True,21.338000000000022,64
4,391.77022,484.418,77,1.48,14,-9.825067628494148,10.896000000000015,10.896000000000015,90.346,78,76,True,90.346,77
4,198.77482,243.798,46,1.48,4,-6.1406672678087855,9.080000000000013,9.080000000000013,17.70599999999999,48,42,True,17.70599999999999,42
4,263.1838,49.032000000000004,59,1.48,7,-9.825067628494148,8.172000000000004,399.52000000000004,8.172000000000004,61,58,True,8.172000000000004,58
4,359.10492,241.52800000000002,72,1.48,12,9.825067628494072,12.711999999999989,12.711999999999989,inf,73,,True,12.711999999999989,72
4,264.36420000000004,448.552,61,1.48,7,-3.6844003606853635,399.52000000000004,inf,399.52000000000004,,59,False,399.52000000000004,61
4,408.26404,207.024,79,1.48,15,-12.281334535617647,inf,inf,inf,,,False,inf,79
4,455.73428,410.416,86,1.48,18,-1.2281334535617878,inf,inf,inf,,,False,inf,86
4,118.33964,34.504,22,1.48,3,9.825067628494148,9.079999999999998,93.524,9.079999999999998,24,17,True,93.524,16
4,359.63156000000004,254.24,73,1.48,12,3.6844003606852866,12.711999999999989,inf,12.711999999999989,,72,True,inf,72
4,5.16652,386.808,88,1.48,0,4.912533814247151,221.09800000000007,221.09800000000007,inf,91,,False,221.09800000000007,88
4,103.13517999999999,389.986,3,1.48,2,3.6844003606853635,45.85400000000004,45.85400000000004,298.73199999999997,0,4,False,45.85400000000004,3
4,263.42896,40.86,58,1.48,7,-11.053201082055898,8.172000000000004,8.172000000000004,inf,59,,True,inf,58
4,198.852,226.092,42,1.48,4,0.0,17.70599999999999,17.70599999999999,109.86800000000001,46,39,True,,42
4,118.15804000000001,25.424,17,1.48,3,9.82506762849414,9.079999999999998,9.079999999999998,9.533999999999999,22,14,True,9.079999999999998,16
4,4.889579999999999,607.9060000000001,91,1.48,0,7.36880072137042,11.349999999999909,11.349999999999909,221.09800000000007,90,88,True,11.349999999999909,91
4,423.81354,172.97400000000002,81,1.48,16,-9.825067628494148,inf,inf,inf,,,False,inf,81
4,118.49400000000001,180.692,11,1.48,3,-14.737601442741223,15.436000000000007,inf,15.436000000000007,,26,True,15.436000000000007,24
4,376.39778,103.96600000000001,74,1.48,13,-7.3688007213706115,441.288,441.288,inf,75,,False,inf,74
4,313.68676,544.8000000000001,67,1.48,9,8.596934174932361,20.430000000000064,21.791999999999916,20.430000000000064,68,66,True,21.791999999999916,64
4,376.32514,545.254,75,1.48,13,-15.965734896303088,441.288,inf,441.288,,74,False,441.288,75
4,217.13458,539.806,43,1.48,5,-11.053201082055937,36.319999999999936,36.319999999999936,inf,44,,False,inf,43
4,439.78526,351.85,82,1.48,17,12.281334535617571,16.798000000000002,16.798000000000002,inf,83,,True,16.798000000000002,82
4,472.7729,114.86200000000001,87,1.48,19,2.456266907123537,inf,inf,inf,,,False,inf,87
4,198.97003999999998,116.224,39,1.48,4,-1.2281334535617494,8.171999999999997,109.86800000000001,8.171999999999997,42,40,True,8.171999999999997,40
4,246.88520000000003,335.052,55,1.48,6,6.1406672678087855,13.620000000000005,inf,13.620000000000005,,54,True,inf,53
4,101.65514,91.254,4,1.48,2,9.825067628494148,19.976,298.73199999999997,19.976,3,10,True,298.73199999999997,13
4,312.48366000000004,524.37,66,1.48,9,13.509467989179512,18.159999999999968,20.430000000000064,18.159999999999968,67,65,True,20.430000000000064,64
4,295.8718,321.432,62,1.48,8,17.193868349864722,inf,inf,inf,,,False,inf,62
4,247.2938,321.432,54,1.48,6,3.68440036068521,13.620000000000005,13.620000000000005,19.976,55,53,True,13.620000000000005,53
4,440.18932,368.648,83,1.48,17,9.825067628494148,16.798000000000002,121.21800000000002,16.798000000000002,85,82,True,121.21800000000002,82
4,246.98508,301.456,53,1.48,6,3.68440036068521,19.976,19.976,123.03400000000002,54,45,True,19.976,53
4,313.487,566.592,68,1.48,9,8.596934174932361,17.706000000000017,17.706000000000017,21.791999999999916,69,67,True,17.706000000000017,64
4,86.73216000000001,149.82,6,1.48,1,0.0,inf,inf,inf,,,False,,6
4,101.80042,71.278,10,1.48,2,7.368800721370573,11.804000000000002,19.976,11.804000000000002,4,13,True,19.976,13
4,118.04454,150.274,25,1.48,3,-4.912533814247074,14.982,14.982,22.24600000000001,26,24,True,22.24600000000001,24
4,312.12046000000004,506.21000000000004,65,1.48,9,13.509467989179358,18.159999999999968,18.159999999999968,21.338000000000022,66,64,True,18.159999999999968,64
4,216.04498,576.126,44,1.48,5,-7.36880072137042,36.319999999999936,inf,36.319999999999936,,43,False,36.319999999999936,44
4,118.04908,165.256,26,1.48,3,-8.596934174932361,14.982,15.436000000000007,14.982,11,25,True,14.982,24
4,198.04388,283.296,52,1.48,4,-8.596934174932361,8.625999999999976,inf,8.625999999999976,,51,True,8.625999999999976,42
4,102.15454,59.474000000000004,13,1.48,2,7.368800721370592,11.804000000000002,11.804000000000002,inf,10,,True,11.804000000000002,13
4,103.12156,435.84000000000003,0,1.48,2,-8.596934174932361,45.85400000000004,inf,45.85400000000004,,3,False,45.85400000000004,0
4,391.89734,495.314,78,1.48,14,-7.368800721370573,10.896000000000015,inf,10.896000000000015,,77,True,10.896000000000015,77
4,198.30720000000002,108.052,40,1.48,4,-1.2281334535617878,8.171999999999997,8.171999999999997,inf,39,,True,inf,40
4,312.95582,584.298,69,1.48,9,11.053201082055937,17.706000000000017,inf,17.706000000000017,,68,True,inf,64
4,503.1682,584.7520000000001,109,1.48,20,-6.140667267809093,inf,inf,inf,,,False,inf,109
4,246.5901,178.422,45,1.48,6,7.36880072137065,123.03400000000002,123.03400000000002,inf,53,,False,123.03400000000002,45
4,439.73078000000004,489.86600000000004,85,1.48,17,13.509467989179358,121.21800000000002,inf,121.21800000000002,,83,False,inf,85
4,117.99006,15.89,14,1.48,3,9.82506762849414,9.533999999999999,9.533999999999999,14.982000000000001,17,16,True,9.533999999999999,16
4,117.80392,128.028,24,1.48,3,-6.1406672678087855,22.24600000000001,22.24600000000001,93.524,25,22,True,93.524,24
4,327.6064,398.612,70,1.48,10,-6.140667267808939,inf,inf,inf,,,False,inf,70
4,118.43952,0.908,16,1.48,3,11.0532010820559,14.982000000000001,14.982000000000001,inf,14,,True,14.982000000000001,16
4,5.003080000000001,619.256,90,1.48,0,6.140667267809093,11.349999999999909,inf,11.349999999999909,,91,True,inf,91
5,313.59142,547.9780000000001,67,1.85,9,11.053201082055649,18.614000000000033,21.791999999999916,18.614000000000033,68,66,True,21.791999999999916,64
5,4.934979999999999,621.5260000000001,90,1.85,0,11.053201082055649,10.896000000000072,inf,10.896000000000072,,91,True,inf,91
5,198.32082,107.598,40,1.85,4,-1.2281334535617516,8.172000000000011,8.172000000000011,inf,39,,True,inf,40
5,118.32602,125.75800000000001,24,1.85,3,-7.368800721370625,22.69999999999999,22.69999999999999,87.62200000000001,25,22,True,87.62200000000001,24
