1,13,1013,1
1,449,1048,40
1,450,1092,41
1,459,956,42
1,467,1348,45
1,474,1162,46
1,484,681,47
1,484,973,49
1,487,1050,50
1,556,1210,51
1,551,1242,52
1,555,1371,53
1,573,1246,54
1,575,387,55
1,585,1207,56
1,590,801,58
1,591,1130,59
1,664,1300,60
1,1028,880,75
1,1018,1027,74
1,1015,1261,73
1,994,1191,72
1,449,817,39
1,995,1145,71
1,887,999,68
1,890,1278,67
1,879,566,65
1,772,820,63
1,709,1374,62
1,686,240,61
1,932,1110,69
1,449,1111,38
1,585,1365,57
1,441,1370,36
1,222,1040,16
1,224,1363,15
1,222,1181,14
1,221,761,13
1,140,1129,11
1,126,669,10
1,229,1289,17
1,114,913,9
1,109,1112,7
1,45,1125,6
1,44,1198,5
1,43,343,4
1,35,157,3
1,447,1069,37
1,110,1350,8
1,235,846,19
1,28,977,2
1,359,1238,4909
1,444,1028,35
1,375,1164,34
1,377,1297,33
1,372,1054,31
1,237,929,20
1,330,921,28
1,268,1253,26
1,266,881,25
1,261,690,24
1,261,841,23
1,254,1197,22
1,239,988,21
1,269,1221,27
1,362,1264,17610
2,549,1234,52
2,558,1370,53
2,452,808,39
2,578,797,58
2,587,1368,57
2,578,374,55
2,554,1200,51
2,448,1059,37
2,481,966,49
2,481,674,47
2,468,1349,45
2,470,1152,46
2,461,949,42
2,594,1127,59
2,487,1051,50
2,665,1309,60
2,994,1140,71
2,709,1368,62
2,772,809,63
2,881,552,65
2,884,1269,67
2,886,996,68
2,930,1119,69
2,995,1182,72
2,1014,1249,73
2,1016,1027,74
2,1036,878,75
2,1039,1369,154
2,378,1292,33
2,686,234,61
2,466,1043,40
2,592,1198,56
2,444,1033,35
2,226,1356,15
2,226,1280,17
2,221,1190,14
2,219,771,13
2,138,1130,11
2,130,679,10
2,223,1026,16
2,117,908,9
2,109,1109,7
2,49,1117,6
2,42,1199,5
2,41,338,4
2,30,153,3
2,25,967,2
2,111,1342,8
2,238,926,20
2,23,1015,1
2,443,1372,36
2,235,846,19
2,454,1080,41
2,378,1155,34
2,364,1048,31
2,331,908,28
2,266,1239,26
2,356,1237,4909
2,263,837,23
2,264,892,25
2,261,691,24
2,258,1373,102
2,254,989,21
2,250,1188,22
2,267,1207,27
2,361,1258,17610
2,446,1102,38
2,573,1242,54
3,555,1188,51
3,576,363,55
3,565,1368,53
3,563,793,58
3,552,1224,52
3,488,1052,50
3,467,1055,37
3,468,1353,45
3,470,1034,40
3,470,1145,46
3,471,672,47
3,460,947,42
3,591,1190,56
3,484,1373,203
3,590,1371,57
3,378,1280,33
3,670,1319,60
3,452,804,39
3,483,960,49
3,1041,874,75
3,1038,1364,154
3,1019,1028,74
3,1013,1247,73
3,594,1121,59
3,995,1174,72
3,930,1127,69
3,894,546,65
3,885,1257,67
3,771,798,63
3,708,1357,62
3,686,226,61
3,995,1138,71
3,890,984,68
3,443,1091,38
3,445,1044,35
3,438,1371,36
3,28,147,3
3,32,1018,1
3,35,961,2
3,37,333,4
3,42,1200,5
3,44,1101,6
3,109,1105,7
3,112,1331,8
3,137,1129,11
3,139,684,10
3,222,786,13
3,224,1262,17
3,223,1199,14
3,225,1014,16
3,119,906,9
3,235,846,19
3,227,1351,15
3,360,1040,31
3,353,1235,4909
3,331,893,28
3,268,1197,27
3,268,832,23
3,378,1143,34
3,260,1232,26
3,259,895,25
3,256,1002,21
3,250,1181,22
3,250,1371,102
3,240,924,20
3,262,692,24
3,363,1253,17610
3,455,1072,41
3,575,1234,54
4,572,348,55
4,572,1223,54
4,574,1375,53
4,555,790,58
4,551,1208,52
4,554,1177,51
4,471,1020,40
4,489,1369,203
4,478,1131,46
4,464,1351,45
4,468,1041,37
4,466,668,47
4,592,1115,59
4,488,1051,50
4,677,1330,60
4,464,940,42
4,705,1347,62
4,375,1270,33
4,481,950,49
4,1040,864,75
4,1035,1356,154
4,1018,1030,74
4,684,215,61
4,1018,1249,73
4,993,1133,71
4,930,1137,69
4,905,548,65
4,894,978,68
4,887,1249,67
4,771,789,63
4,994,1166,72
4,456,1082,38
4,585,1182,56
4,447,1054,35
4,30,328,4
4,39,1019,1
4,44,958,2
